[2024-05-01T18:51:39.860+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-05-01T18:51:39.885+0000] {taskinstance.py:2073} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: weather_data_pipeline.fetch_and_display_data manual__2024-05-01T18:41:38.401188+00:00 [queued]>
[2024-05-01T18:51:39.895+0000] {taskinstance.py:2073} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: weather_data_pipeline.fetch_and_display_data manual__2024-05-01T18:41:38.401188+00:00 [queued]>
[2024-05-01T18:51:39.896+0000] {taskinstance.py:2303} INFO - Starting attempt 3 of 8
[2024-05-01T18:51:39.914+0000] {taskinstance.py:2327} INFO - Executing <Task(PythonOperator): fetch_and_display_data> on 2024-05-01 18:41:38.401188+00:00
[2024-05-01T18:51:39.923+0000] {warnings.py:110} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:61: DeprecationWarning: This process (pid=1089) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2024-05-01T18:51:39.924+0000] {standard_task_runner.py:63} INFO - Started process 1091 to run task
[2024-05-01T18:51:39.924+0000] {standard_task_runner.py:90} INFO - Running: ['***', 'tasks', 'run', 'weather_data_pipeline', 'fetch_and_display_data', 'manual__2024-05-01T18:41:38.401188+00:00', '--job-id', '17', '--raw', '--subdir', 'DAGS_FOLDER/demo.py', '--cfg-path', '/tmp/tmphwdz5xv8']
[2024-05-01T18:51:39.925+0000] {standard_task_runner.py:91} INFO - Job 17: Subtask fetch_and_display_data
[2024-05-01T18:51:39.973+0000] {task_command.py:426} INFO - Running <TaskInstance: weather_data_pipeline.fetch_and_display_data manual__2024-05-01T18:41:38.401188+00:00 [running]> on host a747c391e266
[2024-05-01T18:51:40.076+0000] {taskinstance.py:2644} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='weather_data_pipeline' AIRFLOW_CTX_TASK_ID='fetch_and_display_data' AIRFLOW_CTX_EXECUTION_DATE='2024-05-01T18:41:38.401188+00:00' AIRFLOW_CTX_TRY_NUMBER='3' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-05-01T18:41:38.401188+00:00'
[2024-05-01T18:51:40.077+0000] {taskinstance.py:430} INFO - ::endgroup::
[2024-05-01T18:51:40.087+0000] {base.py:84} INFO - Using connection ID 'postgres_default' for task execution.
[2024-05-01T18:51:40.341+0000] {logging_mixin.py:188} INFO -             date       tavg       tmin       tmax        prcp        wdir       wspd         pres
744   2020-01-15  25.300000  18.700000  31.859149    8.540775  111.088274   5.689065  1010.424374
745   2020-01-16  26.200000  19.700000  33.700000    8.540775  111.088274   5.689065  1010.424374
746   2020-01-17  26.100000  19.600000  33.000000    8.540775  111.088274   5.689065  1010.424374
747   2020-01-18  25.600000  19.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
748   2020-01-19  25.700000  18.300000  31.600000    8.540775  111.088274   5.689065  1010.424374
749   2020-01-20  25.400000  20.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
750   2020-01-21  26.000000  20.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
751   2020-01-22  26.500000  19.000000  34.200000    8.540775  111.088274   5.689065  1010.424374
752   2020-01-23  27.600000  20.800000  31.859149    8.540775  111.088274   5.689065  1010.424374
753   2020-01-24  27.600000  23.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
754   2020-01-25  26.400000  21.700000  31.859149    0.000000  111.088274   5.689065  1010.424374
755   2020-01-26  21.700000  22.000063  31.859149    0.000000  111.088274   5.689065  1010.424374
756   2020-01-27  20.400000  16.600000  31.859149    8.540775  111.088274   5.689065  1010.424374
757   2020-01-28  21.300000  17.500000  26.300000    0.500000  111.088274   5.689065  1010.424374
758   2020-01-29  21.300000  16.400000  28.100000    0.000000  111.088274   5.689065  1010.424374
759   2020-01-30  19.800000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
760   2020-01-31  21.500000  13.600000  28.200000    8.540775  111.088274   5.689065  1010.424374
761   2020-02-01  23.300000  15.600000  30.400000    8.540775  111.088274   5.689065  1010.424374
762   2020-02-02  24.100000  17.000000  31.700000    8.540775  111.088274   5.689065  1010.424374
763   2020-02-03  25.400000  18.500000  32.700000    8.540775  111.088274   5.689065  1010.424374
764   2020-02-04  26.800000  19.800000  32.500000    8.540775  111.088274   5.689065  1010.424374
765   2020-02-05  25.300000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
766   2020-02-06  25.300000  19.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
767   2020-02-07  27.200000  20.900000  31.859149    8.540775  111.088274   5.689065  1010.424374
768   2020-02-08  26.500000  22.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
769   2020-02-09  23.400000  22.000063  27.400000    8.540775  111.088274   5.689065  1010.424374
770   2020-02-10  22.800000  16.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
771   2020-02-11  25.300000  16.700000  33.200000    8.540775  111.088274   5.689065  1010.424374
772   2020-02-12  28.200000  21.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
773   2020-02-13  28.900000  23.400000  31.859149    0.000000  111.088274   5.689065  1010.424374
774   2020-02-14  29.100000  23.900000  31.859149    0.000000  111.088274   5.689065  1010.424374
775   2020-02-15  29.200000  23.100000  36.900000    8.540775  111.088274   5.689065  1010.424374
776   2020-02-16  25.900000  22.000063  33.400000    8.540775  111.088274   5.689065  1010.424374
777   2020-02-17  21.900000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
778   2020-02-18  21.400000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
779   2020-02-19  24.200000  14.700000  31.859149    8.540775  111.088274   5.689065  1010.424374
780   2020-02-20  24.800000  18.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
781   2020-02-21  24.500000  17.700000  31.859149    8.540775  111.088274   5.689065  1010.424374
782   2020-02-22  23.800000  17.500000  29.500000    8.540775  111.088274   5.689065  1010.424374
783   2020-02-23  24.800000  16.300000  32.100000    8.540775  111.088274   5.689065  1010.424374
784   2020-02-24  25.800000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
785   2020-02-25  26.700000  17.800000  35.000000    8.540775  111.088274   5.689065  1010.424374
786   2020-02-26  27.500000  18.900000  34.600000    8.540775  111.088274   5.689065  1010.424374
787   2020-02-27  27.600000  22.600000  33.700000    8.540775  111.088274   5.689065  1010.424374
788   2020-02-28  27.800000  22.000063  34.800000    8.540775  111.088274   5.689065  1010.424374
789   2020-02-29  27.100000  20.600000  34.400000    8.540775  111.088274   5.689065  1010.424374
790   2020-03-01  28.900000  21.900000  31.859149    8.540775  111.088274   5.689065  1010.424374
791   2020-03-02  29.300000  23.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
792   2020-03-03  27.600000  24.600000  34.100000    3.300000  111.088274   5.689065  1010.424374
793   2020-03-04  26.200000  22.000063  30.000000   10.200000  111.088274   5.689065  1010.424374
794   2020-03-05  21.700000  22.000063  24.500000   10.200000  111.088274   5.689065  1010.424374
795   2020-03-06  21.300000  19.200000  22.800000   27.700000  111.088274   5.689065  1010.424374
796   2020-03-07  25.300000  20.200000  31.500000    8.540775  111.088274   5.689065  1010.424374
797   2020-03-08  28.400000  21.100000  31.859149    8.540775  111.088274   5.689065  1010.424374
798   2020-03-09  29.900000  22.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
799   2020-03-10  29.400000  23.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
800   2020-03-11  28.900000  21.500000  35.400000    8.540775  111.088274   5.689065  1010.424374
801   2020-03-12  28.800000  23.300000  31.859149    0.000000  111.088274   5.689065  1010.424374
802   2020-03-13  31.400000  25.000000  31.859149    0.000000  111.088274   5.689065  1010.424374
803   2020-03-14  28.000000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
804   2020-03-15  28.300000  22.000063  33.000000    8.540775  111.088274   5.689065  1010.424374
805   2020-03-16  28.800000  22.400000  31.859149    8.540775  111.088274   5.689065  1010.424374
806   2020-03-17  29.700000  24.300000  34.600000    8.540775  111.088274   5.689065  1010.424374
807   2020-03-18  28.800000  24.900000  31.859149    7.600000  111.088274   5.689065  1010.424374
808   2020-03-19  25.600000  24.500000  28.000000   22.400000  111.088274   5.689065  1010.424374
809   2020-03-20  26.800000  22.500000  31.500000    3.800000  111.088274   5.689065  1010.424374
810   2020-03-21  28.300000  22.100000  34.000000    1.000000  111.088274   5.689065  1010.424374
811   2020-03-22  28.900000  24.000000  31.859149    0.000000  111.088274   5.689065  1010.424374
812   2020-03-23  29.300000  23.000000  35.400000    8.540775  111.088274   5.689065  1010.424374
813   2020-03-24  27.500000  22.000063  31.800000    0.000000  111.088274   5.689065  1010.424374
814   2020-03-25  25.800000  22.700000  30.000000    2.000000  111.088274   5.689065  1010.424374
815   2020-03-26  27.600000  22.600000  31.859149    1.500000  111.088274   5.689065  1010.424374
816   2020-03-27  30.400000  23.300000  31.859149    0.000000  111.088274   5.689065  1010.424374
817   2020-03-28  31.300000  25.300000  31.859149    8.540775  111.088274   5.689065  1010.424374
818   2020-03-29  31.400000  25.500000  37.700000    8.540775  111.088274   5.689065  1010.424374
819   2020-03-30  31.600000  26.400000  31.859149    8.540775  111.088274   5.689065  1010.424374
820   2020-03-31  32.000000  26.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
821   2020-04-01  30.800000  26.100000  31.859149    8.540775  111.088274   5.689065  1010.424374
822   2020-04-02  30.000000  25.600000  31.859149    0.300000  111.088274   5.689065  1010.424374
823   2020-04-03  30.300000  25.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
824   2020-04-04  29.900000  25.200000  36.200000    8.540775  111.088274   5.689065  1010.424374
825   2020-04-05  28.700000  22.000063  34.700000    8.540775  111.088274   5.689065  1010.424374
826   2020-04-06  27.700000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
827   2020-04-07  24.200000  22.000063  27.600000   10.900000  111.088274   5.689065  1010.424374
828   2020-04-08  26.400000  21.700000  31.859149    0.000000  111.088274   5.689065  1010.424374
829   2020-04-09  27.600000  22.500000  31.859149    0.000000  111.088274   5.689065  1010.424374
830   2020-04-10  30.000000  23.000000  35.700000    8.540775  111.088274   5.689065  1010.424374
831   2020-04-11  30.900000  24.900000  37.000000    8.540775  111.088274   5.689065  1010.424374
832   2020-04-12  26.900000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
833   2020-04-13  24.600000  20.900000  31.859149    8.540775  111.088274   5.689065  1010.424374
834   2020-04-14  26.500000  20.700000  32.100000    8.540775  111.088274   5.689065  1010.424374
835   2020-04-15  28.900000  20.900000  35.900000    8.540775  111.088274   5.689065  1010.424374
836   2020-04-16  30.100000  23.000000  31.859149    0.000000  111.088274   5.689065  1010.424374
837   2020-04-17  28.200000  22.000063  31.859149    1.500000  111.088274   5.689065  1010.424374
838   2020-04-18  28.400000  22.900000  31.859149    0.000000  111.088274   5.689065  1010.424374
839   2020-04-19  31.600000  24.300000  38.000000    0.000000  111.088274   5.689065  1010.424374
840   2020-04-20  32.500000  26.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
841   2020-04-21  32.600000  22.000063  31.859149   14.500000  111.088274   5.689065  1010.424374
842   2020-04-22  29.000000  22.000063  31.859149    2.300000  111.088274   5.689065  1010.424374
843   2020-04-23  29.800000  22.700000  31.859149    2.300000  111.088274   5.689065  1010.424374
844   2020-04-24  27.800000  22.000063  31.859149    0.000000  111.088274   5.689065  1010.424374
845   2020-04-25  26.800000  22.500000  31.859149    0.000000  111.088274   5.689065  1010.424374
846   2020-04-26  27.300000  21.400000  33.600000    8.540775  111.088274   5.689065  1010.424374
847   2020-04-27  28.100000  20.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
848   2020-04-28  29.200000  22.000000  35.400000    8.540775  111.088274   5.689065  1010.424374
849   2020-04-29  29.400000  23.900000  35.800000    8.540775  111.088274   5.689065  1010.424374
850   2020-04-30  30.600000  24.000000  37.500000    8.540775  111.088274   5.689065  1010.424374
851   2020-05-01  31.500000  24.000000  38.100000    8.540775  111.088274   5.689065  1010.424374
852   2020-05-02  31.600000  25.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
853   2020-05-03  32.300000  26.000000  39.200000    8.540775  111.088274   5.689065  1010.424374
854   2020-05-04  29.900000  22.000063  31.859149    2.000000  111.088274   5.689065  1010.424374
855   2020-05-05  33.400000  25.400000  40.100000    8.540775  111.088274   5.689065  1010.424374
856   2020-05-06  33.900000  28.600000  31.859149    4.100000  111.088274   5.689065  1010.424374
857   2020-05-07  33.700000  22.000063  40.000000    8.540775  111.088274   5.689065  1010.424374
858   2020-05-08  33.400000  28.100000  39.500000    0.000000  111.088274   5.689065  1010.424374
859   2020-05-09  32.400000  22.000063  31.859149    9.400000  111.088274   5.689065  1010.424374
860   2020-05-10  33.500000  26.600000  31.859149    8.540775  111.088274   5.689065  1010.424374
861   2020-05-11  29.400000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
862   2020-05-12  32.400000  24.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
863   2020-05-13  32.400000  22.000063  31.859149   23.900000  111.088274   5.689065  1010.424374
864   2020-05-14  32.600000  25.400000  31.859149    8.540775  111.088274   5.689065  1010.424374
865   2020-05-15  34.100000  27.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
866   2020-05-16  33.100000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
867   2020-05-17  30.700000  22.000063  31.859149    2.500000  111.088274   5.689065  1010.424374
868   2020-05-18  29.600000  24.500000  31.859149    5.300000  111.088274   5.689065  1010.424374
869   2020-05-19  30.200000  25.000000  36.900000    1.800000  111.088274   5.689065  1010.424374
870   2020-05-20  29.400000  25.000000  35.900000   41.900000  111.088274   5.689065  1010.424374
871   2020-05-21  32.200000  27.000000  31.859149    8.540775  111.088274   5.689065  1010.424374
872   2020-05-22  33.200000  27.500000  38.200000    8.540775  111.088274   5.689065  1010.424374
873   2020-05-23  30.400000  22.000063  31.859149   16.300000  111.088274   5.689065  1010.424374
874   2020-05-24  29.100000  24.700000  31.859149    7.600000  111.088274   5.689065  1010.424374
875   2020-05-25  27.900000  24.600000  33.700000   22.100000  111.088274   5.689065  1010.424374
876   2020-05-26  30.000000  25.700000  31.859149   15.200000  111.088274   5.689065  1010.424374
877   2020-05-27  30.800000  27.000000  31.859149    0.000000  111.088274   5.689065  1010.424374
878   2020-05-28  26.000000  23.300000  29.600000   34.800000  111.088274   5.689065  1010.424374
879   2020-05-29  27.400000  22.500000  31.859149   39.900000  111.088274   5.689065  1010.424374
880   2020-05-30  26.100000  24.200000  29.400000   19.800000  111.088274   5.689065  1010.424374
881   2020-05-31  28.400000  23.700000  31.859149   29.200000  111.088274   5.689065  1010.424374
882   2020-06-01  26.400000  22.000063  31.859149    7.900000  111.088274   5.689065  1010.424374
883   2020-06-02  26.900000  24.500000  31.859149    0.800000  111.088274   5.689065  1010.424374
884   2020-06-03  29.300000  24.200000  33.400000    0.000000  111.088274   5.689065  1010.424374
885   2020-06-04  29.600000  26.200000  31.859149    8.540775  111.088274   5.689065  1010.424374
886   2020-06-05  29.500000  26.600000  34.000000    0.000000  111.088274   5.689065  1010.424374
887   2020-06-06  30.100000  26.000000  31.859149    0.000000  111.088274   5.689065  1010.424374
888   2020-06-07  29.400000  26.400000  31.859149    0.000000  111.088274   5.689065  1010.424374
889   2020-06-08  30.500000  27.100000  31.859149    8.540775  111.088274   5.689065  1010.424374
890   2020-06-09  31.400000  27.000000  35.700000    8.540775  111.088274   5.689065  1010.424374
891   2020-06-10  32.000000  26.700000  36.500000    8.540775  111.088274   5.689065  1010.424374
892   2020-06-11  28.800000  25.000000  31.859149    0.000000  111.088274   5.689065  1010.424374
893   2020-06-12  31.200000  27.100000  36.800000    0.000000  111.088274   5.689065  1010.424374
894   2020-06-13  30.800000  22.000063  31.859149    0.500000  111.088274   5.689065  1010.424374
895   2020-06-14  28.600000  24.000000  31.859149   20.300000  111.088274   5.689065  1010.424374
896   2020-06-15  27.600000  22.000063  31.400000    6.100000  111.088274   5.689065  1010.424374
897   2020-06-16  26.600000  24.900000  31.859149    3.000000  111.088274   5.689065  1010.424374
898   2020-06-17  26.900000  25.200000  31.859149    4.800000  111.088274   5.689065  1010.424374
899   2020-06-18  26.800000  25.000000  29.200000    7.400000  111.088274   5.689065  1010.424374
900   2020-06-19  28.600000  25.400000  31.859149    0.500000  111.088274   5.689065  1010.424374
901   2020-06-20  30.800000  26.000000  35.100000    0.000000  111.088274   5.689065  1010.424374
902   2020-06-21  30.500000  27.100000  34.200000    0.000000  111.088274   5.689065  1010.424374
903   2020-06-22  31.000000  27.800000  31.859149    0.000000  111.088274   5.689065  1010.424374
904   2020-06-23  30.700000  27.100000  31.859149    8.540775  111.088274   5.689065  1010.424374
905   2020-06-24  31.700000  22.000063  31.859149    8.540775  111.088274   5.689065  1010.424374
906   2020-06-25  29.800000  22.000063  34.100000    8.540775  111.088274   5.689065  1010.424374
907   2020-06-26  27.700000  23.300000  31.859149   60.500000  111.088274   5.689065  1010.424374
908   2020-06-27  30.400000  25.700000  34.900000    0.000000  111.088274   5.689065  1010.424374
909   2020-06-28  31.100000  27.400000  31.859149    8.540775  111.088274   5.689065  1010.424374
910   2020-06-29  29.900000  26.400000  34.700000    1.000000  111.088274   5.689065  1010.424374
911   2020-06-30  27.600000  22.000063  32.800000   15.200000  111.088274   5.689065  1010.424374
912   2020-07-01  27.100000  25.000000  31.100000    3.800000  111.088274   5.689065  1010.424374
913   2020-07-02  26.500000  22.000063  31.859149   65.500000  111.088274   5.689065  1010.424374
914   2020-07-03  26.400000  24.300000  29.500000   48.800000  111.088274   5.689065  1010.424374
915   2020-07-04  27.900000  24.200000  31.859149    1.500000  111.088274   5.689065  1010.424374
916   2020-07-05  28.900000  26.100000  31.859149    0.000000  111.088274   5.689065  1010.424374
917   2020-07-06  31.100000  26.700000  31.859149    8.540775  111.088274   5.689065  1010.424374
918   2020-07-07  30.100000  27.400000  31.859149    8.540775  111.088274   5.689065  1010.424374
919   2020-07-08  30.500000  26.500000  31.859149    8.540775  111.088274   5.689065  1010.424374
920   2020-07-09  31.100000  26.600000  36.600000    8.540775  111.088274   5.689065  1010.424374
921   2020-07-10  30.400000  22.000063  36.000000    8.540775  111.088274   5.689065  1010.424374
